Repeat,Point,D1__CH1__DRAIN Voltage,D1__CH1__DRAIN Current,D1__CH1__DRAIN Time,D1__CH2__DRAIN Voltage,D1__CH2__DRAIN Current,D1__CH2__DRAIN Time,D2__CH1__DRAIN Voltage,D2__CH1__DRAIN Current,D2__CH1__DRAIN Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,11637,100.00000E-003,252.33200E-006,1.16362E+003,100.00000E-003,511.08200E-006,1.16362E+003,100.00000E-003,463.60100E-006,1.16362E+003,337.00000E-003,777.60000E-009,1.16362E+003
1,11638,100.00000E-003,252.33200E-006,1.16372E+003,100.00000E-003,511.05900E-006,1.16372E+003,100.00000E-003,463.59800E-006,1.16372E+003,337.00000E-003,777.50000E-009,1.16372E+003
1,11639,100.00000E-003,252.35400E-006,1.16382E+003,100.00000E-003,511.06600E-006,1.16382E+003,100.00000E-003,463.59800E-006,1.16382E+003,337.00000E-003,777.60000E-009,1.16382E+003
1,11640,100.00000E-003,252.33500E-006,1.16392E+003,100.00000E-003,511.06800E-006,1.16392E+003,100.00000E-003,463.59100E-006,1.16392E+003,337.00000E-003,777.40000E-009,1.16392E+003
1,11641,100.00000E-003,252.33600E-006,1.16402E+003,100.00000E-003,511.06300E-006,1.16402E+003,100.00000E-003,463.58500E-006,1.16402E+003,337.00000E-003,777.30000E-009,1.16402E+003
1,11642,100.00000E-003,252.32900E-006,1.16412E+003,100.00000E-003,511.07200E-006,1.16412E+003,100.00000E-003,463.58200E-006,1.16412E+003,337.00000E-003,777.40000E-009,1.16412E+003
1,11643,100.00000E-003,252.31300E-006,1.16422E+003,100.00000E-003,511.05400E-006,1.16422E+003,100.00000E-003,463.58000E-006,1.16422E+003,337.00000E-003,777.70000E-009,1.16422E+003
1,11644,100.00000E-003,252.33000E-006,1.16432E+003,100.00000E-003,511.06400E-006,1.16432E+003,100.00000E-003,463.58500E-006,1.16432E+003,337.00000E-003,777.60000E-009,1.16432E+003
1,11645,100.00000E-003,252.32500E-006,1.16442E+003,100.00000E-003,511.06800E-006,1.16442E+003,100.00000E-003,463.57900E-006,1.16442E+003,337.00000E-003,777.60000E-009,1.16442E+003
1,11646,100.00000E-003,252.32500E-006,1.16452E+003,100.00000E-003,511.05600E-006,1.16452E+003,100.00000E-003,463.57700E-006,1.16452E+003,337.00000E-003,777.40000E-009,1.16452E+003
1,11647,99.99990E-003,252.33300E-006,1.16462E+003,100.00000E-003,511.06900E-006,1.16462E+003,100.00000E-003,463.56800E-006,1.16462E+003,337.00000E-003,777.50000E-009,1.16462E+003
1,11648,100.00000E-003,252.33200E-006,1.16472E+003,100.00000E-003,511.07900E-006,1.16472E+003,100.00000E-003,463.56900E-006,1.16472E+003,337.00000E-003,777.20000E-009,1.16472E+003
1,11649,100.00000E-003,252.35900E-006,1.16482E+003,100.00000E-003,511.05800E-006,1.16482E+003,100.00000E-003,463.57200E-006,1.16482E+003,337.00000E-003,777.30000E-009,1.16482E+003
1,11650,100.00000E-003,252.31200E-006,1.16492E+003,100.00000E-003,511.04800E-006,1.16492E+003,100.00000E-003,463.57400E-006,1.16492E+003,337.00000E-003,777.30000E-009,1.16492E+003
1,11651,100.00000E-003,252.30500E-006,1.16502E+003,100.00000E-003,511.06100E-006,1.16502E+003,100.00000E-003,463.57000E-006,1.16502E+003,337.00000E-003,777.20000E-009,1.16502E+003
1,11652,100.00000E-003,252.29900E-006,1.16512E+003,100.00000E-003,511.06800E-006,1.16512E+003,100.00000E-003,463.56400E-006,1.16512E+003,337.00000E-003,777.40000E-009,1.16512E+003
1,11653,100.00000E-003,252.32000E-006,1.16522E+003,100.00000E-003,511.05500E-006,1.16522E+003,100.00000E-003,463.56600E-006,1.16522E+003,337.00000E-003,777.40000E-009,1.16522E+003
1,11654,100.00000E-003,252.30100E-006,1.16532E+003,100.00000E-003,511.06400E-006,1.16532E+003,100.00000E-003,463.56900E-006,1.16532E+003,337.00000E-003,777.10000E-009,1.16532E+003
1,11655,100.00000E-003,252.27700E-006,1.16542E+003,100.00000E-003,511.07000E-006,1.16542E+003,100.00000E-003,463.56100E-006,1.16542E+003,337.00000E-003,777.40000E-009,1.16542E+003
1,11656,100.00000E-003,252.29400E-006,1.16552E+003,100.00000E-003,511.08300E-006,1.16552E+003,100.00000E-003,463.55800E-006,1.16552E+003,337.00000E-003,777.20000E-009,1.16552E+003
1,11657,100.00000E-003,252.30900E-006,1.16562E+003,100.00000E-003,511.06400E-006,1.16562E+003,100.00000E-003,463.55500E-006,1.16562E+003,337.00000E-003,777.00000E-009,1.16562E+003
1,11658,100.00000E-003,252.32200E-006,1.16572E+003,100.00000E-003,511.05800E-006,1.16572E+003,100.00000E-003,463.55700E-006,1.16572E+003,337.00000E-003,777.10000E-009,1.16572E+003
1,11659,100.00000E-003,252.32500E-006,1.16582E+003,100.00000E-003,511.03400E-006,1.16582E+003,100.00000E-003,463.55500E-006,1.16582E+003,337.00000E-003,777.20000E-009,1.16582E+003
1,11660,100.00000E-003,252.32300E-006,1.16592E+003,100.00000E-003,511.05300E-006,1.16592E+003,100.00000E-003,463.56100E-006,1.16592E+003,337.00000E-003,777.10000E-009,1.16592E+003
1,11661,100.00000E-003,252.33700E-006,1.16602E+003,100.00000E-003,511.05100E-006,1.16602E+003,100.00000E-003,463.57100E-006,1.16602E+003,337.00000E-003,777.30000E-009,1.16602E+003
1,11662,100.00000E-003,252.34000E-006,1.16612E+003,100.00000E-003,511.06100E-006,1.16612E+003,100.00000E-003,463.56200E-006,1.16612E+003,337.00000E-003,777.40000E-009,1.16612E+003
1,11663,99.99990E-003,252.34500E-006,1.16622E+003,100.00000E-003,511.02800E-006,1.16622E+003,100.00000E-003,463.56200E-006,1.16622E+003,337.00000E-003,777.10000E-009,1.16622E+003
1,11664,100.00000E-003,252.34700E-006,1.16632E+003,100.00000E-003,511.03100E-006,1.16632E+003,100.00000E-003,463.56300E-006,1.16632E+003,337.00000E-003,777.00000E-009,1.16632E+003
1,11665,100.00000E-003,252.36700E-006,1.16642E+003,100.00000E-003,511.03400E-006,1.16642E+003,100.00000E-003,463.56100E-006,1.16642E+003,337.00000E-003,777.20000E-009,1.16642E+003
1,11666,100.00000E-003,252.36900E-006,1.16652E+003,100.00000E-003,511.03100E-006,1.16652E+003,100.00000E-003,463.55300E-006,1.16652E+003,337.00000E-003,777.20000E-009,1.16652E+003
1,11667,100.00000E-003,252.37400E-006,1.16662E+003,100.00000E-003,511.00400E-006,1.16662E+003,100.00000E-003,463.55800E-006,1.16662E+003,337.00000E-003,777.20000E-009,1.16662E+003
1,11668,100.00000E-003,252.38200E-006,1.16672E+003,100.00000E-003,511.01200E-006,1.16672E+003,100.00000E-003,463.54900E-006,1.16672E+003,337.00000E-003,777.10000E-009,1.16672E+003
1,11669,100.00000E-003,252.38100E-006,1.16682E+003,100.00000E-003,510.99700E-006,1.16682E+003,100.00000E-003,463.54500E-006,1.16682E+003,337.00000E-003,777.00000E-009,1.16682E+003
1,11670,100.00000E-003,252.38500E-006,1.16692E+003,100.00000E-003,510.99000E-006,1.16692E+003,100.00000E-003,463.54400E-006,1.16692E+003,337.00000E-003,777.20000E-009,1.16692E+003
1,11671,100.00000E-003,252.35800E-006,1.16702E+003,100.00000E-003,511.02000E-006,1.16702E+003,100.00000E-003,463.54400E-006,1.16702E+003,337.00000E-003,777.40000E-009,1.16702E+003
1,11672,100.00000E-003,252.36000E-006,1.16712E+003,100.00000E-003,510.99200E-006,1.16712E+003,100.00000E-003,463.53400E-006,1.16712E+003,337.00000E-003,777.30000E-009,1.16712E+003
1,11673,100.00000E-003,252.35500E-006,1.16722E+003,100.00000E-003,511.00600E-006,1.16722E+003,100.00000E-003,463.53200E-006,1.16722E+003,337.00000E-003,777.40000E-009,1.16722E+003
1,11674,100.00000E-003,252.35600E-006,1.16732E+003,100.00000E-003,510.98800E-006,1.16732E+003,100.00000E-003,463.52800E-006,1.16732E+003,337.00000E-003,777.60000E-009,1.16732E+003
1,11675,100.00000E-003,252.35400E-006,1.16742E+003,100.00000E-003,511.02400E-006,1.16742E+003,100.00000E-003,463.51900E-006,1.16742E+003,337.00000E-003,776.90000E-009,1.16742E+003
1,11676,100.00000E-003,252.35500E-006,1.16752E+003,100.00000E-003,511.03600E-006,1.16752E+003,100.00000E-003,463.52200E-006,1.16752E+003,337.00000E-003,777.20000E-009,1.16752E+003
1,11677,100.00000E-003,252.35500E-006,1.16762E+003,100.00000E-003,511.02500E-006,1.16762E+003,100.00000E-003,463.53700E-006,1.16762E+003,337.00000E-003,777.30000E-009,1.16762E+003
1,11678,100.00000E-003,252.34900E-006,1.16772E+003,100.00000E-003,510.98000E-006,1.16772E+003,100.00000E-003,463.52500E-006,1.16772E+003,337.00000E-003,777.30000E-009,1.16772E+003
1,11679,100.00000E-003,252.34700E-006,1.16782E+003,100.00000E-003,510.99700E-006,1.16782E+003,100.00000E-003,463.52300E-006,1.16782E+003,337.00000E-003,777.40000E-009,1.16782E+003
1,11680,100.00000E-003,252.33800E-006,1.16792E+003,100.00000E-003,510.99700E-006,1.16792E+003,100.00000E-003,463.52300E-006,1.16792E+003,337.00000E-003,777.30000E-009,1.16792E+003
1,11681,100.00000E-003,252.33900E-006,1.16802E+003,100.00000E-003,510.96000E-006,1.16802E+003,100.00000E-003,463.52400E-006,1.16802E+003,337.00000E-003,777.20000E-009,1.16802E+003
1,11682,100.00000E-003,252.35900E-006,1.16812E+003,100.00000E-003,510.95400E-006,1.16812E+003,100.00000E-003,463.52200E-006,1.16812E+003,337.00000E-003,777.30000E-009,1.16812E+003
1,11683,100.00000E-003,252.36600E-006,1.16822E+003,100.00000E-003,511.00200E-006,1.16822E+003,100.00000E-003,463.51600E-006,1.16822E+003,337.00000E-003,777.10000E-009,1.16822E+003
1,11684,100.00000E-003,252.33800E-006,1.16832E+003,100.00000E-003,511.02200E-006,1.16832E+003,100.00000E-003,463.52400E-006,1.16832E+003,337.00000E-003,777.20000E-009,1.16832E+003
1,11685,100.00000E-003,252.33900E-006,1.16842E+003,100.00000E-003,511.03900E-006,1.16842E+003,100.00000E-003,463.51900E-006,1.16842E+003,337.00000E-003,777.20000E-009,1.16842E+003
1,11686,100.00000E-003,252.34700E-006,1.16852E+003,100.00000E-003,511.03100E-006,1.16852E+003,100.00000E-003,463.50800E-006,1.16852E+003,337.00000E-003,777.00000E-009,1.16852E+003
1,11687,100.00000E-003,252.32400E-006,1.16862E+003,100.00000E-003,511.01100E-006,1.16862E+003,100.00000E-003,463.51800E-006,1.16862E+003,337.00000E-003,777.10000E-009,1.16862E+003
1,11688,100.00000E-003,252.31900E-006,1.16872E+003,100.00000E-003,511.01800E-006,1.16872E+003,100.00000E-003,463.50800E-006,1.16872E+003,337.00000E-003,776.80000E-009,1.16872E+003
1,11689,100.00000E-003,252.33200E-006,1.16882E+003,100.00000E-003,510.99700E-006,1.16882E+003,100.00000E-003,463.50500E-006,1.16882E+003,337.00000E-003,777.10000E-009,1.16882E+003
1,11690,100.00000E-003,252.32500E-006,1.16892E+003,100.00000E-003,511.01800E-006,1.16892E+003,100.00000E-003,463.50500E-006,1.16892E+003,337.00000E-003,776.80000E-009,1.16892E+003
1,11691,100.00000E-003,252.34000E-006,1.16902E+003,100.00000E-003,511.00600E-006,1.16902E+003,100.00000E-003,463.49800E-006,1.16902E+003,337.00000E-003,777.10000E-009,1.16902E+003
1,11692,100.00000E-003,252.34100E-006,1.16912E+003,100.00000E-003,510.97200E-006,1.16912E+003,100.00000E-003,463.49300E-006,1.16912E+003,337.00000E-003,777.10000E-009,1.16912E+003
1,11693,100.00000E-003,252.33600E-006,1.16922E+003,100.00000E-003,510.98200E-006,1.16922E+003,100.00000E-003,463.49300E-006,1.16922E+003,337.00000E-003,777.00000E-009,1.16922E+003
1,11694,100.00000E-003,252.29900E-006,1.16932E+003,100.00000E-003,510.98100E-006,1.16932E+003,100.00000E-003,463.49800E-006,1.16932E+003,337.00000E-003,777.10000E-009,1.16932E+003
1,11695,100.00000E-003,252.32200E-006,1.16942E+003,99.99990E-003,510.96600E-006,1.16942E+003,100.00000E-003,463.49900E-006,1.16942E+003,337.00000E-003,776.80000E-009,1.16942E+003
1,11696,100.00000E-003,252.35000E-006,1.16952E+003,100.00000E-003,510.98300E-006,1.16952E+003,100.00000E-003,463.48800E-006,1.16952E+003,337.00000E-003,776.90000E-009,1.16952E+003
1,11697,100.00000E-003,252.36000E-006,1.16962E+003,100.00000E-003,510.98800E-006,1.16962E+003,100.00000E-003,463.48400E-006,1.16962E+003,337.00000E-003,777.00000E-009,1.16962E+003
1,11698,100.00000E-003,252.36500E-006,1.16972E+003,100.00000E-003,510.98200E-006,1.16972E+003,100.00000E-003,463.48100E-006,1.16972E+003,337.00000E-003,776.90000E-009,1.16972E+003
1,11699,100.00000E-003,252.36000E-006,1.16982E+003,100.00000E-003,510.99500E-006,1.16982E+003,100.00000E-003,463.47600E-006,1.16982E+003,337.00000E-003,776.90000E-009,1.16982E+003
1,11700,100.00000E-003,252.35900E-006,1.16992E+003,100.00000E-003,510.97600E-006,1.16992E+003,100.00000E-003,463.47600E-006,1.16992E+003,337.00000E-003,777.00000E-009,1.16992E+003
1,11701,100.00000E-003,252.35500E-006,1.17002E+003,100.00000E-003,510.98400E-006,1.17002E+003,100.00000E-003,463.47100E-006,1.17002E+003,337.00000E-003,777.40000E-009,1.17002E+003
1,11702,100.00000E-003,252.31900E-006,1.17012E+003,100.00000E-003,510.97400E-006,1.17012E+003,100.00000E-003,463.47000E-006,1.17012E+003,337.00000E-003,776.90000E-009,1.17012E+003
1,11703,100.00000E-003,252.33800E-006,1.17022E+003,100.00000E-003,510.99300E-006,1.17022E+003,100.00000E-003,463.46500E-006,1.17022E+003,337.00000E-003,777.10000E-009,1.17022E+003
1,11704,100.00000E-003,252.33900E-006,1.17032E+003,100.00000E-003,510.99700E-006,1.17032E+003,100.00000E-003,463.45800E-006,1.17032E+003,337.00000E-003,776.80000E-009,1.17032E+003
1,11705,100.00000E-003,252.35000E-006,1.17042E+003,100.00000E-003,511.01400E-006,1.17042E+003,100.00000E-003,463.46000E-006,1.17042E+003,337.00000E-003,776.90000E-009,1.17042E+003
1,11706,100.00000E-003,252.33900E-006,1.17052E+003,100.00000E-003,511.01400E-006,1.17052E+003,100.00000E-003,463.45900E-006,1.17052E+003,337.00000E-003,777.00000E-009,1.17052E+003
1,11707,100.00000E-003,252.34000E-006,1.17062E+003,100.00000E-003,510.98800E-006,1.17062E+003,100.00000E-003,463.45400E-006,1.17062E+003,337.00000E-003,777.00000E-009,1.17062E+003
1,11708,100.00000E-003,252.34100E-006,1.17072E+003,100.00000E-003,510.97400E-006,1.17072E+003,100.00000E-003,463.45600E-006,1.17072E+003,337.00000E-003,776.60000E-009,1.17072E+003
1,11709,100.00010E-003,252.34000E-006,1.17082E+003,100.00000E-003,511.00100E-006,1.17082E+003,100.00000E-003,463.45500E-006,1.17082E+003,337.00000E-003,776.70000E-009,1.17082E+003
1,11710,100.00000E-003,252.34300E-006,1.17092E+003,100.00000E-003,510.98500E-006,1.17092E+003,100.00000E-003,463.44200E-006,1.17092E+003,337.00000E-003,776.90000E-009,1.17092E+003
1,11711,100.00000E-003,252.34100E-006,1.17102E+003,100.00000E-003,510.97600E-006,1.17102E+003,100.00000E-003,463.44200E-006,1.17102E+003,337.00000E-003,777.10000E-009,1.17102E+003
1,11712,100.00000E-003,252.33900E-006,1.17112E+003,100.00000E-003,510.98200E-006,1.17112E+003,100.00000E-003,463.43900E-006,1.17112E+003,337.00000E-003,777.00000E-009,1.17112E+003
1,11713,100.00000E-003,252.34400E-006,1.17122E+003,100.00000E-003,510.99300E-006,1.17122E+003,100.00000E-003,463.44300E-006,1.17122E+003,337.00000E-003,776.70000E-009,1.17122E+003
1,11714,100.00000E-003,252.34600E-006,1.17132E+003,100.00000E-003,510.98100E-006,1.17132E+003,100.00000E-003,463.44200E-006,1.17132E+003,337.00000E-003,776.80000E-009,1.17132E+003
1,11715,100.00000E-003,252.35300E-006,1.17142E+003,100.00000E-003,510.98200E-006,1.17142E+003,100.00000E-003,463.43200E-006,1.17142E+003,337.00000E-003,776.70000E-009,1.17142E+003
1,11716,100.00000E-003,252.34700E-006,1.17152E+003,100.00000E-003,510.98500E-006,1.17152E+003,100.00000E-003,463.43100E-006,1.17152E+003,337.00000E-003,776.70000E-009,1.17152E+003
1,11717,100.00000E-003,252.33200E-006,1.17162E+003,100.00000E-003,510.98600E-006,1.17162E+003,100.00000E-003,463.42700E-006,1.17162E+003,337.00000E-003,776.70000E-009,1.17162E+003
1,11718,100.00000E-003,252.33900E-006,1.17172E+003,100.00000E-003,510.98300E-006,1.17172E+003,100.00000E-003,463.42200E-006,1.17172E+003,337.00000E-003,776.70000E-009,1.17172E+003
1,11719,100.00000E-003,252.34000E-006,1.17182E+003,100.00000E-003,510.97700E-006,1.17182E+003,100.00000E-003,463.42700E-006,1.17182E+003,337.00000E-003,776.60000E-009,1.17182E+003
1,11720,100.00000E-003,252.33100E-006,1.17192E+003,100.00000E-003,510.95900E-006,1.17192E+003,100.00000E-003,463.42800E-006,1.17192E+003,337.00000E-003,776.70000E-009,1.17192E+003
1,11721,100.00000E-003,252.29500E-006,1.17202E+003,100.00000E-003,510.97800E-006,1.17202E+003,100.00000E-003,463.42700E-006,1.17202E+003,337.00000E-003,776.70000E-009,1.17202E+003
1,11722,100.00000E-003,252.34800E-006,1.17212E+003,100.00000E-003,511.00000E-006,1.17212E+003,100.00000E-003,463.42500E-006,1.17212E+003,337.00000E-003,776.60000E-009,1.17212E+003
1,11723,100.00000E-003,252.34300E-006,1.17222E+003,100.00000E-003,510.99000E-006,1.17222E+003,100.00000E-003,463.41800E-006,1.17222E+003,337.00000E-003,776.70000E-009,1.17222E+003
1,11724,100.00000E-003,252.31000E-006,1.17232E+003,100.00000E-003,511.01600E-006,1.17232E+003,100.00000E-003,463.41400E-006,1.17232E+003,337.00000E-003,776.60000E-009,1.17232E+003
1,11725,100.00000E-003,252.28400E-006,1.17242E+003,100.00000E-003,511.00800E-006,1.17242E+003,100.00000E-003,463.41400E-006,1.17242E+003,337.00000E-003,776.80000E-009,1.17242E+003
1,11726,100.00000E-003,252.31200E-006,1.17252E+003,100.00000E-003,510.99300E-006,1.17252E+003,100.00000E-003,463.41000E-006,1.17252E+003,337.00000E-003,776.60000E-009,1.17252E+003
1,11727,100.00000E-003,252.33400E-006,1.17262E+003,100.00000E-003,510.99500E-006,1.17262E+003,100.00000E-003,463.40800E-006,1.17262E+003,337.00000E-003,776.40000E-009,1.17262E+003
1,11728,100.00000E-003,252.33700E-006,1.17272E+003,100.00000E-003,510.99100E-006,1.17272E+003,100.00000E-003,463.41400E-006,1.17272E+003,337.00000E-003,776.50000E-009,1.17272E+003
1,11729,100.00000E-003,252.33100E-006,1.17282E+003,100.00000E-003,510.99900E-006,1.17282E+003,100.00000E-003,463.40500E-006,1.17282E+003,337.00000E-003,776.50000E-009,1.17282E+003
1,11730,100.00000E-003,252.33000E-006,1.17292E+003,100.00000E-003,510.98400E-006,1.17292E+003,100.00000E-003,463.41400E-006,1.17292E+003,337.00000E-003,776.50000E-009,1.17292E+003
1,11731,99.99990E-003,252.29800E-006,1.17302E+003,100.00000E-003,510.97400E-006,1.17302E+003,100.00000E-003,463.40600E-006,1.17302E+003,337.00000E-003,776.60000E-009,1.17302E+003
1,11732,100.00000E-003,252.31600E-006,1.17312E+003,100.00000E-003,511.00800E-006,1.17312E+003,100.00000E-003,463.40600E-006,1.17312E+003,337.00000E-003,776.50000E-009,1.17312E+003
1,11733,100.00000E-003,252.30700E-006,1.17322E+003,100.00000E-003,511.01500E-006,1.17322E+003,100.00000E-003,463.40000E-006,1.17322E+003,337.00000E-003,776.50000E-009,1.17322E+003
1,11734,100.00000E-003,252.32100E-006,1.17332E+003,100.00000E-003,511.01300E-006,1.17332E+003,100.00000E-003,463.40100E-006,1.17332E+003,337.00000E-003,776.50000E-009,1.17332E+003
1,11735,100.00000E-003,252.32500E-006,1.17342E+003,100.00000E-003,511.03100E-006,1.17342E+003,100.00000E-003,463.39200E-006,1.17342E+003,337.00000E-003,776.70000E-009,1.17342E+003
1,11736,100.00000E-003,252.33100E-006,1.17352E+003,100.00000E-003,511.02500E-006,1.17352E+003,100.00000E-003,463.38500E-006,1.17352E+003,337.00000E-003,776.50000E-009,1.17352E+003
1,11737,100.00000E-003,252.33700E-006,1.17362E+003,100.00000E-003,510.97600E-006,1.17362E+003,100.00000E-003,463.38700E-006,1.17362E+003,337.00000E-003,776.60000E-009,1.17362E+003
1,11738,100.00000E-003,252.32500E-006,1.17372E+003,100.00000E-003,510.94800E-006,1.17372E+003,100.00000E-003,463.38700E-006,1.17372E+003,337.00000E-003,776.90000E-009,1.17372E+003
1,11739,100.00000E-003,252.33100E-006,1.17382E+003,100.00000E-003,510.95700E-006,1.17382E+003,100.00000E-003,463.39000E-006,1.17382E+003,337.00000E-003,776.40000E-009,1.17382E+003
1,11740,100.00000E-003,252.32400E-006,1.17392E+003,99.99990E-003,510.94700E-006,1.17392E+003,100.00000E-003,463.39200E-006,1.17392E+003,337.00000E-003,776.80000E-009,1.17392E+003
1,11741,100.00000E-003,252.31600E-006,1.17402E+003,100.00000E-003,510.93800E-006,1.17402E+003,100.00000E-003,463.38700E-006,1.17402E+003,337.00000E-003,776.60000E-009,1.17402E+003
1,11742,100.00000E-003,252.31900E-006,1.17412E+003,100.00000E-003,510.94400E-006,1.17412E+003,100.00000E-003,463.40500E-006,1.17412E+003,337.00000E-003,776.60000E-009,1.17412E+003
1,11743,100.00000E-003,252.32600E-006,1.17422E+003,100.00000E-003,510.93600E-006,1.17422E+003,100.00000E-003,463.40000E-006,1.17422E+003,337.00000E-003,776.50000E-009,1.17422E+003
1,11744,100.00000E-003,252.32300E-006,1.17432E+003,100.00000E-003,510.94900E-006,1.17432E+003,100.00000E-003,463.39900E-006,1.17432E+003,337.00000E-003,776.20000E-009,1.17432E+003
1,11745,100.00000E-003,252.31500E-006,1.17442E+003,100.00000E-003,511.00700E-006,1.17442E+003,100.00000E-003,463.40000E-006,1.17442E+003,337.00000E-003,776.60000E-009,1.17442E+003
1,11746,100.00000E-003,252.31200E-006,1.17452E+003,100.00000E-003,510.98300E-006,1.17452E+003,100.00000E-003,463.37800E-006,1.17452E+003,337.00000E-003,776.90000E-009,1.17452E+003
1,11747,100.00000E-003,252.31000E-006,1.17462E+003,100.00000E-003,510.99200E-006,1.17462E+003,100.00000E-003,463.37900E-006,1.17462E+003,337.00000E-003,777.00000E-009,1.17462E+003
1,11748,100.00000E-003,252.31200E-006,1.17472E+003,100.00000E-003,510.97600E-006,1.17472E+003,100.00000E-003,463.38600E-006,1.17472E+003,337.00000E-003,776.60000E-009,1.17472E+003
1,11749,100.00000E-003,252.30900E-006,1.17482E+003,100.00000E-003,510.97100E-006,1.17482E+003,100.00000E-003,463.38000E-006,1.17482E+003,337.00000E-003,776.50000E-009,1.17482E+003
1,11750,100.00000E-003,252.31100E-006,1.17492E+003,100.00000E-003,510.98400E-006,1.17492E+003,100.00000E-003,463.37300E-006,1.17492E+003,337.00000E-003,776.20000E-009,1.17492E+003
1,11751,100.00000E-003,252.30900E-006,1.17502E+003,100.00000E-003,510.99300E-006,1.17502E+003,100.00000E-003,463.36100E-006,1.17502E+003,337.00000E-003,776.60000E-009,1.17502E+003
1,11752,100.00000E-003,252.31800E-006,1.17512E+003,100.00000E-003,511.01100E-006,1.17512E+003,100.00000E-003,463.36000E-006,1.17512E+003,337.00000E-003,776.50000E-009,1.17512E+003
1,11753,100.00000E-003,252.31400E-006,1.17522E+003,100.00000E-003,510.99200E-006,1.17522E+003,100.00000E-003,463.34900E-006,1.17522E+003,337.00000E-003,776.40000E-009,1.17522E+003
1,11754,100.00000E-003,252.32000E-006,1.17532E+003,100.00000E-003,511.00700E-006,1.17532E+003,100.00000E-003,463.35000E-006,1.17532E+003,337.00000E-003,776.40000E-009,1.17532E+003
1,11755,100.00000E-003,252.32000E-006,1.17542E+003,100.00000E-003,511.00200E-006,1.17542E+003,100.00000E-003,463.34300E-006,1.17542E+003,337.00000E-003,776.40000E-009,1.17542E+003
1,11756,100.00000E-003,252.29000E-006,1.17552E+003,100.00000E-003,510.98700E-006,1.17552E+003,100.00000E-003,463.34400E-006,1.17552E+003,337.00000E-003,776.70000E-009,1.17552E+003
1,11757,100.00000E-003,252.33200E-006,1.17562E+003,100.00000E-003,510.99100E-006,1.17562E+003,100.00000E-003,463.34900E-006,1.17562E+003,337.00000E-003,776.60000E-009,1.17562E+003
1,11758,100.00000E-003,252.33600E-006,1.17572E+003,100.00000E-003,510.99200E-006,1.17572E+003,100.00000E-003,463.35100E-006,1.17572E+003,337.00000E-003,776.30000E-009,1.17572E+003
1,11759,100.00000E-003,252.30700E-006,1.17582E+003,100.00000E-003,511.00700E-006,1.17582E+003,100.00000E-003,463.34400E-006,1.17582E+003,337.00000E-003,776.50000E-009,1.17582E+003
1,11760,100.00000E-003,252.32700E-006,1.17592E+003,100.00000E-003,510.98300E-006,1.17592E+003,100.00000E-003,463.34800E-006,1.17592E+003,337.00000E-003,776.70000E-009,1.17592E+003
1,11761,100.00000E-003,252.30700E-006,1.17602E+003,100.00000E-003,510.95900E-006,1.17602E+003,100.00000E-003,463.34000E-006,1.17602E+003,337.00000E-003,776.80000E-009,1.17602E+003
1,11762,100.00000E-003,252.29600E-006,1.17612E+003,100.00000E-003,510.96600E-006,1.17612E+003,100.00000E-003,463.35000E-006,1.17612E+003,337.00000E-003,776.30000E-009,1.17612E+003
1,11763,100.00000E-003,252.30000E-006,1.17622E+003,100.00000E-003,510.98300E-006,1.17622E+003,100.00000E-003,463.35100E-006,1.17622E+003,337.00000E-003,776.30000E-009,1.17622E+003
1,11764,100.00000E-003,252.27900E-006,1.17632E+003,100.00000E-003,510.97500E-006,1.17632E+003,100.00000E-003,463.34500E-006,1.17632E+003,337.00000E-003,776.50000E-009,1.17632E+003
1,11765,100.00000E-003,252.28900E-006,1.17642E+003,100.00000E-003,510.92200E-006,1.17642E+003,100.00000E-003,463.34500E-006,1.17642E+003,337.00000E-003,776.40000E-009,1.17642E+003
1,11766,100.00000E-003,252.29000E-006,1.17652E+003,100.00000E-003,510.91900E-006,1.17652E+003,100.00000E-003,463.34000E-006,1.17652E+003,337.00000E-003,776.10000E-009,1.17652E+003
1,11767,100.00000E-003,252.29400E-006,1.17662E+003,100.00000E-003,510.91500E-006,1.17662E+003,100.00000E-003,463.33500E-006,1.17662E+003,337.00000E-003,776.20000E-009,1.17662E+003
1,11768,100.00000E-003,252.30200E-006,1.17672E+003,100.00000E-003,510.94200E-006,1.17672E+003,100.00000E-003,463.32300E-006,1.17672E+003,337.00000E-003,776.30000E-009,1.17672E+003
1,11769,100.00000E-003,252.29500E-006,1.17682E+003,100.00000E-003,510.93300E-006,1.17682E+003,100.00000E-003,463.32600E-006,1.17682E+003,337.00000E-003,776.30000E-009,1.17682E+003
1,11770,100.00000E-003,252.29200E-006,1.17692E+003,100.00000E-003,510.91600E-006,1.17692E+003,100.00000E-003,463.32800E-006,1.17692E+003,337.00000E-003,776.30000E-009,1.17692E+003
1,11771,100.00000E-003,252.29700E-006,1.17702E+003,100.00000E-003,510.93500E-006,1.17702E+003,100.00000E-003,463.31400E-006,1.17702E+003,337.00000E-003,776.40000E-009,1.17702E+003
1,11772,100.00000E-003,252.28700E-006,1.17712E+003,100.00000E-003,510.93200E-006,1.17712E+003,100.00000E-003,463.31600E-006,1.17712E+003,337.00000E-003,776.40000E-009,1.17712E+003
