POINT_IDX,TIME,V_GATE,I_CH0,I_CH1,I_CH2,I_CH3,I_CH4,I_CH5,I_CH6,I_CH7,I_CH8,I_CH9,I_CH10,I_CH11,I_CH12,I_CH13,I_CH14,I_CH15,DI/DT0,DI/DT1,DI/DT2,DI/DT3,DI/DT4,DI/DT5,DI/DT6,DI/DT7,DI/DT8,DI/DT9,DI/DT10,DI/DT11,DI/DT12,DI/DT13,DI/DT14,DI/DT15
926,252.397,0.6,10.354161999999999,9.358327000000001,7.866661000000001,9.808326,10.466663,5.837496000000001,10.637498,8.633328,8.895826,6.0041590000000005,7.8749970000000005,8.241662,8.891662,-0.054169,9.162498000000001,8.716662999999999,0.045791208791204095,0.15263003663004382,-0.10683516483516645,0.0,-0.045791208791204095,0.06104395604395909,0.09158608058608146,-0.10683516483516645,-0.10683516483516645,-0.04579120879120735,-0.12209157509157519,-0.0763260073260092,0.10683516483516645,-0.01525641025641048,-0.045791208791204095,-0.030534798534798596
927,252.67,0.6,10.349997,9.370828,7.912493,9.816662999999998,10.462499000000001,5.8249949999999995,10.620833000000001,8.645829,8.874997,5.991666,7.849995000000001,8.237497000000001,8.874997,-0.058341,9.158325,8.729163999999999,-0.015256410256405497,0.045791208791204095,0.1678827838827858,0.03053846153845886,-0.015252747252745235,-0.04579120879121386,-0.061043956043955835,0.045791208791210604,-0.07629670329670107,-0.04576190476190573,-0.09158241758241795,-0.015256410256405497,-0.061043956043955835,-0.01528205128205148,-0.01528571428572013,0.045791208791210604
928,252.942,0.6,10.383327999999999,9.362499,7.899992,9.808326,10.479163999999999,5.8541609999999995,10.649999000000001,8.637492,8.929165,6.01666,7.899992,8.262499,8.870832,-0.062505,9.166661999999999,8.737493,0.12254044117645678,-0.030621323529408835,-0.04595955882352724,-0.030650735294112295,0.06126838235292911,0.10722794117646288,0.10722794117646288,-0.030650735294118825,0.19914705882351083,0.09188970588234448,0.18381249999998445,0.09191911764704794,-0.015312500000000425,-0.015308823529410681,0.030650735294112295,0.030621323529415365
929,253.215,0.6,10.395829,9.333332,7.908328,9.770831,10.441661,5.84166,10.658327,8.65833,8.908328000000001,5.979165,7.841658999999999,8.249998,8.895826,-0.04584,9.158325,8.691661,0.045791208791217106,-0.1068388278388267,0.030534798534798596,-0.13734432234432367,-0.1373736263736253,-0.04579120879120735,0.03050549450549047,0.07632967032966946,-0.0763260073260027,-0.13734432234432367,-0.21367399267399964,-0.045791208791210604,0.09155311355311307,0.06104395604395693,-0.03053846153845886,-0.16788278388278904
930,253.487,0.6,10.391665,9.349998,7.924994,9.783332,10.441661,5.7958289999999995,10.633325000000001,8.65833,8.904163,5.99583,7.866661000000001,8.249998,8.84583,-0.050004,9.170826,8.695832999999999,-0.015308823529416541,0.061272058823527535,0.061272058823530796,0.04595955882353204,0.0,-0.1684963235294194,-0.09191911764705754,0.0,-0.015312500000002024,0.06126838235294205,0.09191911764706734,0.0,-0.18380882352941816,-0.015308823529412255,0.04595955882353204,0.015338235294113474
931,253.76,0.6,10.362498,9.312495,7.899992,9.795833,10.479163999999999,5.8333319999999995,10.654162999999999,8.637492,8.908328000000001,6.008331,7.858332,8.22916,8.874997,-0.075006,9.174999,8.724998999999999,-0.1068388278388267,-0.1373736263736253,-0.09158241758241795,0.045791208791210604,0.1373736263736253,0.13737362637362854,0.07632967032966295,-0.07632967032966946,0.015256410256412004,0.045791208791210604,-0.030509157509160494,-0.07632967032966946,0.10683882783883321,-0.09158241758241889,0.015285714285713623,0.10683516483516645
932,254.032,0.6,10.349997,9.370828,7.883326,9.787495999999999,10.462499000000001,5.8333319999999995,10.604159000000001,8.670831,8.895826,6.024996,7.891662999999999,8.241662,8.870832,-0.033339,9.179163,8.729163999999999,-0.04595955882352724,0.21445955882351125,-0.0612720588235244,-0.030650735294118825,-0.06126838235292911,0.0,-0.18383823529409588,0.12256985294116676,-0.04596323529411925,0.06126838235293565,0.12254044117646004,0.04596323529411272,-0.015312500000000425,0.15318749999998887,0.015308823529414942,0.015312500000000425
933,254.305,0.6,10.32916,9.362499,7.937494999999999,9.795833,10.474992,5.816657999999999,10.633325000000001,8.629163,8.887498,6.024996,7.8749970000000005,8.245825,8.841664999999999,-0.070834,9.191665,8.749994,-0.0763260073260092,-0.03050915750915724,0.19842124542124465,0.030538461538465365,0.04576190476190248,-0.06107692307692423,0.10683516483516645,-0.1526300366300373,-0.03050549450549047,0.0,-0.0610476190476161,0.015249084249084973,-0.10683882783883321,-0.13734432234432425,0.045794871794870864,0.07630036630036784
934,254.577,0.6,10.366663,9.349998,7.912493,9.783332,10.491665000000001,5.837496000000001,10.612495000000001,8.608326,8.883325000000001,6.024996,7.899992,8.274992,8.862496,-0.079171,9.149996,8.720827,0.13787867647059612,-0.04595955882353204,-0.09191911764705754,-0.04595955882353204,0.061297794117652044,0.07661029411765406,-0.07658088235294408,-0.07660661764706206,-0.015341911764705488,0.0,0.09189338235294284,0.10723161764705957,0.07658455882353608,-0.030650735294118662,-0.15319485294118362,-0.10723161764705957
935,254.85,0.6,10.387492,9.362499,7.866661000000001,9.808326,10.474992,5.84166,10.649999000000001,8.633328,8.916664,6.01666,7.858332,8.254163,8.86666,-0.029174000000000002,9.166661999999999,8.687496,0.07629670329670107,0.045791208791210604,-0.1678827838827858,0.09155311355311307,-0.06107326007326396,0.015252747252745235,0.13737728937729207,0.09158241758242121,0.12212087912088006,-0.030534798534798596,-0.15260073260073567,-0.07629670329670107,0.015252747252745235,0.18313919413919674,0.0610476190476161,-0.12209157509157845
936,255.123,0.6,10.354161999999999,9.354162,7.912493,9.783332,10.433332,5.808330000000001,10.61666,8.641664,8.879161,5.983329,7.8749970000000005,8.237497000000001,8.86666,-0.058341,9.179163,8.741665000000001,-0.12208791208791818,-0.03053846153845886,0.1678827838827858,-0.09155311355311307,-0.15260073260073567,-0.12208791208791167,-0.12212087912088657,0.030534798534798596,-0.13737362637363182,-0.12209157509157519,0.06104395604395909,-0.0610476190476161,0.0,-0.10683882783882934,0.045791208791217106,0.19842124542125442
937,255.395,0.6,10.354161999999999,9.349998,7.879162,9.770831,10.479163999999999,5.845833,10.649999000000001,8.641664,8.887498,5.974992,7.862496,8.262499,8.858331,-0.054169,9.137495,8.716662999999999,0.0,-0.015308823529414942,-0.1225404411764633,-0.04595955882352724,0.16849999999998402,0.13787867647057517,0.1225698529411733,0.0,0.030650735294118825,-0.03065073529411556,-0.04595955882352724,0.09191911764704794,-0.030621323529408835,0.015338235294116515,-0.15319117647058214,-0.091919117647061
938,255.668,0.6,10.383327999999999,9.345826,7.916664999999999,9.766665999999999,10.441661,5.808330000000001,10.604159000000001,8.666659000000001,8.908328000000001,6.01666,7.849995000000001,8.266664,8.883325000000001,-0.04584,9.191665,8.691661,0.10683516483516645,-0.015282051282046854,0.1373736263736253,-0.015256410256412004,-0.1373736263736253,-0.1373736263736253,-0.16791208791209067,0.09155677655677985,0.07630036630036784,0.1526300366300373,-0.04579120879120735,0.015256410256412004,0.09155311355311958,0.030509157509157954,0.19842490842491467,-0.0915824175824147
939,255.94,0.6,10.379164000000001,9.304166,7.895827000000001,9.808326,10.487493,5.787491999999999,10.620833000000001,8.633328,8.920829000000001,6.012495,7.862496,8.249998,8.824993000000001,-0.079171,9.158325,8.716662999999999,-0.015308823529403479,-0.15316176470588816,-0.07661029411764426,0.15316176470588816,0.16850000000000814,-0.07661029411765406,0.061301470588237525,-0.12254044117647611,0.04595955882353204,-0.01531249999999876,0.04595955882352877,-0.061272058823534065,-0.21445588235294819,-0.1225404411764745,-0.12257352941177159,0.09191911764705754
940,256.213,0.6,10.366663,9.299994,7.8749970000000005,9.79166,10.454162,5.816657999999999,10.633325000000001,8.612497,8.854158,5.999994,7.866661000000001,8.262499,8.879161,-0.054169,9.162498000000001,8.704162,-0.04579120879120584,-0.01528205128205177,-0.0763003663003599,-0.06104761904760975,-0.12209157509156573,0.10683516483515532,0.04575824175823745,-0.07630402930402667,-0.24421611721609984,-0.04579120879120584,0.015256410256410417,0.04579120879120584,0.19841758241756047,0.09158241758240936,0.01528571428571854,-0.04579120879119933
941,256.485,0.6,10.358325,9.358327000000001,7.9208289999999995,9.799997,10.470828,5.812494,10.612495000000001,8.674995000000001,8.916664,6.020832,7.866661000000001,8.237497000000001,8.849995,-0.058341,9.158325,8.724998999999999,-0.030654411764707512,0.2144595588235402,0.16850000000000162,0.030650735294115498,0.061272058823527535,-0.01530882352941001,-0.07658088235294408,0.2297720588235422,0.22980147058824568,0.0766102941176508,0.0,-0.09191911764705754,-0.10722794117647409,-0.015338235294118116,-0.01534191176471202,0.07660661764705552
942,256.758,0.6,10.358325,9.324996,7.866661000000001,9.754165,10.479163999999999,5.837496000000001,10.612495000000001,8.616662,8.887498,6.01666,7.887498,8.245825,8.84583,-0.070834,9.170826,8.704162,0.0,-0.12209157509159116,-0.1984175824176018,-0.1678827838828,0.030534798534801778,0.09158241758243074,0.0,-0.2136739926740219,-0.10683516483517756,-0.015282051282054952,0.0763260073260139,0.030505494505493648,-0.015256410256413593,-0.045761904761910166,0.04579120879121537,-0.07632600732601064
943,257.031,0.6,10.370827,9.333332,7.858332,9.758329999999999,10.466663,5.8333319999999995,10.608332,8.624998000000001,8.879161,5.966663,7.8749970000000005,8.237497000000001,8.883325000000001,-0.041668,9.133331,8.699997,0.0457948717948661,0.030534798534795418,-0.03050915750915732,0.01525641025640391,-0.04579120879119933,-0.015252747252750155,-0.015249084249083385,0.030534798534801927,-0.030538461538462187,-0.18313919413917873,-0.04579120879120258,-0.030505494505487295,0.1373443223443159,0.10683516483515522,-0.13734432234430938,-0.015256410256410417
944,257.303,0.6,10.354161999999999,9.354162,7.899992,9.766665999999999,10.412495,5.8249949999999995,10.633325000000001,8.645829,8.899999,6.029161,7.83333,8.249998,8.86666,-0.050004,9.154161,8.729163999999999,-0.061268382352948576,0.07658088235294408,0.15316176470588816,0.030647058823530013,-0.19914705882353817,-0.030650735294118762,0.0918860294117686,0.07658455882352956,0.07661029411764754,0.22977205882353896,-0.15318750000000614,0.04595955882352551,-0.061268382352948576,-0.030647058823530398,0.07658088235294408,0.10723161764705957
945,257.576,0.6,10.354161999999999,9.341661,7.879162,9.79166,10.437497,5.837496000000001,10.633325000000001,8.633328,8.895826,6.01666,7.899992,8.262499,8.84583,-0.058341,9.154161,8.733328,0.0,-0.04579120879120584,-0.0763003663003599,0.09155311355311005,0.09158241758241167,0.04579120879120909,0.0,-0.04579120879120584,-0.015285714285712033,-0.04579120879120584,0.24418315018312822,0.04579120879120584,-0.0763003663003599,-0.03053846153845878,0.0,0.015252747252750155
946,257.848,0.6,10.379164000000001,9.345826,7.8749970000000005,9.79166,10.462499000000001,5.804165,10.595830999999999,8.645829,8.891662,6.008331,7.849995000000001,8.245825,8.86666,-0.054169,9.166661999999999,8.704162,0.09191911764707061,0.015312500000002024,-0.01531249999999876,0.0,0.09191911764706408,-0.12254044117647611,-0.13784558823530718,0.04595955882353204,-0.01530882352941001,-0.030621323529412034,-0.18381250000000365,-0.061301470588237525,0.07658088235294408,0.015338235294118116,0.04595955882352551,-0.10722794117647409
947,258.121,0.6,10.316666,9.341661,7.9208289999999995,9.812498,10.437497,5.808330000000001,10.595830999999999,8.654165,8.908328000000001,6.0041590000000005,7.845831,8.216659,8.874997,-0.04584,9.183327,8.724998999999999,-0.22893040293043548,-0.015256410256413593,0.1678827838828,0.07632967032967741,-0.09158241758243074,0.015256410256413593,0.0,0.030534798534801778,0.06104761904762896,-0.0152820512820517,-0.015252747252750077,-0.10683516483517756,0.030538461538468547,0.03050915750916113,0.0610439560439687,0.07632600732601064
948,258.393,0.6,10.358325,9.345826,7.845831,9.783332,10.474992,5.820831,10.637498,8.641664,8.86666,6.024996,7.883326,8.224996,8.858331,-0.06667000000000001,9.162498000000001,8.724998999999999,0.15315808823530266,0.015312500000002024,-0.2757279411764757,-0.10722794117647409,0.13784926470588613,0.04595955882352877,0.15318750000001266,-0.04595955882353204,-0.15319117647059813,0.07660661764705878,0.13784926470588613,0.030650735294122027,-0.061272058823534065,-0.07658088235294364,-0.07657720588235206,0.0
949,258.666,0.6,10.349997,9.354162,7.866661000000001,9.787495999999999,10.449997999999999,5.837496000000001,10.624996999999999,8.629163,8.874997,6.008331,7.862496,8.245825,8.841664999999999,-0.04584,9.174999,8.699997,-0.030505494505493804,0.030534798534795418,0.0763003663003599,0.015252747252743648,-0.09155311355311005,0.061043956043952734,-0.04579120879121234,-0.04579120879120584,0.030538461538462187,-0.06104395604394948,-0.0763003663003599,0.07629670329669314,-0.06104761904761625,0.07630036630035947,0.04579120879119933,-0.09158241758240517
950,258.939,0.6,10.345832,9.324996,7.862496,9.783332,10.441661,5.837496000000001,10.620833000000001,8.616662,8.899999,6.01666,7.858332,8.22916,8.874997,-0.037503,9.179163,8.704162,-0.015256410256410417,-0.10683516483515532,-0.015256410256410417,-0.015252747252743648,-0.03053846153845568,0.0,-0.01525274725273714,-0.04579120879120584,0.09158241758240517,0.030509157509154065,-0.015252747252746902,-0.06104395604394948,0.1220952380952325,0.03053846153845878,0.015252747252750155,0.015256410256410417
951,259.211,0.6,10.354161999999999,9.316659,7.899992,9.79166,10.429159,5.845833,10.624996999999999,8.641664,8.879161,6.0041590000000005,7.866661000000001,8.22916,8.84583,-0.062505,9.154161,8.708326,0.03062499999999752,-0.030650735294122027,0.13785294117647487,0.03061764705882655,-0.04596323529411752,0.030650735294115498,0.015308823529403479,0.09191911764706408,-0.07661029411764754,-0.04595955882352877,0.0306213235294153,0.0,-0.1072316176470661,-0.09191911764706176,-0.09191911764706408,0.01530882352941001
952,259.484,0.6,10.345832,9.358327000000001,7.904164,9.770831,10.424996,5.808330000000001,10.620833000000001,8.65833,8.891662,5.962499,7.879162,8.262499,8.862496,-0.037503,9.145832,8.704162,-0.03051282051282068,0.1526300366300597,0.0152820512820517,-0.07629670329671552,-0.015249084249086562,-0.1373736263736396,-0.015252747252740317,0.06104761904762246,0.04579120879121537,-0.15260073260075158,0.04579120879121212,0.12212087912089278,0.06104761904762896,0.09158241758242842,-0.030509157509160417,-0.015252747252746824
953,259.756,0.6,10.370827,9.345826,7.899992,9.79166,10.445825,5.812494,10.629161,8.633328,8.883325000000001,6.012495,7.854160000000001,8.208331000000001,8.849995,-0.054169,9.166661999999999,8.708326,0.0918933823529461,-0.04595955882353204,-0.015338235294116738,0.07657720588235858,0.07657720588235206,0.01530882352941001,0.03061764705882002,-0.09191911764705754,-0.030650735294115498,0.18380882352941816,-0.09191911764705754,-0.19914705882353165,-0.04595955882353204,-0.06127205882353136,0.07658088235293754,0.01530882352941001
954,260.029,0.6,10.370827,9.341661,7.899992,9.787495999999999,10.462499000000001,5.812494,10.629161,8.645829,8.883325000000001,6.008331,7.845831,8.237497000000001,8.879161,-0.062505,9.162498000000001,8.712498,0.0,-0.015256410256410417,0.0,-0.015252747252750155,0.061076923076924375,0.0,0.0,0.04579120879120584,0.0,-0.015252747252746902,-0.03050915750915732,0.10683516483515532,0.10683516483515532,-0.0305347985347958,-0.01525274725273714,0.01528205128205177
955,260.301,0.6,10.366663,9.345826,7.891662999999999,9.799997,10.445825,5.829159000000001,10.587493,8.65833,8.870832,5.987493,7.849995000000001,8.220832,8.829164,-0.050004,9.129159,8.704162,-0.01530882352941001,0.015312500000002024,-0.0306213235294153,0.04595955882353204,-0.061301470588244054,0.061268382352945315,-0.1531911764705916,0.04595955882352551,-0.04593014705882857,-0.0766102941176508,0.015308823529413275,-0.061268382352948576,-0.18381250000000365,0.045959558823530894,-0.12256985294118611,-0.030647058823530013
956,260.574,0.6,10.366663,9.295829,7.891662999999999,9.787495999999999,10.441661,5.812494,10.591666,8.645829,8.879161,6.01666,7.858332,8.22916,8.812498999999999,-0.058341,9.170826,8.720827,0.0,-0.18313919413918198,0.0,-0.04579120879120584,-0.015252747252743648,-0.061043956043952734,0.015285714285712033,-0.04579120879119933,0.030509157509154065,0.10683882783881883,0.03053846153845568,0.030505494505493804,-0.06104395604395599,-0.03053846153845878,0.15262637362636114,0.06104395604394948
957,260.847,0.6,10.370827,9.32916,7.883326,9.808326,10.470828,5.829159000000001,10.61666,8.629163,8.883325000000001,6.0041590000000005,7.895827000000001,8.262499,8.849995,-0.070834,9.145832,8.708326,0.015252747252746824,0.12209157509159116,-0.030538461538462038,0.07630036630037579,0.10683882783883783,0.061043956043965446,0.09155311355312261,-0.06104761904762896,0.015252747252753331,-0.04579120879121212,0.13734432234434124,0.12212087912089278,0.13734798534800474,-0.045761904761910166,-0.09155311355312261,-0.04579120879121537
958,261.119,0.6,10.349997,9.358327000000001,7.908328,9.770831,10.449997999999999,5.8249949999999995,10.637498,8.649992999999998,8.895826,5.991666,7.8749970000000005,8.22916,8.862496,-0.041668,9.183327,8.699997,-0.07658088235292806,0.1072316176470437,0.0919191176470416,-0.13784926470585732,-0.07658088235292806,-0.01530882352941334,0.07661029411763806,0.07658088235292154,0.045959558823515906,-0.045930147058815714,-0.07658088235292806,-0.12256985294115397,0.045959558823522435,0.10722794117645158,0.13784926470585732,-0.030621323529405636
959,261.392,0.6,10.370827,9.32916,7.879162,9.799997,10.420831,5.808330000000001,10.61666,8.649992999999998,8.904163,6.01666,7.854160000000001,8.254163,8.862496,-0.041668,9.154161,8.712498,0.07630036630037579,-0.10683882783884434,-0.10683516483517756,0.10683516483517756,-0.10683882783883783,-0.06104395604395894,-0.07632967032968392,0.0,0.030538461538468547,0.09155311355312261,-0.0763260073260139,0.091586080586091,0.0,0.0,-0.10683516483517756,0.04579120879121537
960,261.664,0.6,10.341661,9.337497,7.883326,9.795833,10.462499000000001,5.799993000000001,10.633325000000001,8.65833,8.874997,5.99583,7.841658999999999,8.249998,8.86666,-0.050004,9.145832,8.683332,-0.10722794117647409,0.030650735294122027,0.015308823529413275,-0.01530882352941001,0.15319117647059813,-0.030650735294118762,0.061268382352948576,0.030650735294122027,-0.10722794117647409,-0.07658088235294408,-0.04595955882353857,-0.015312500000002024,0.01530882352941001,-0.030647058823530398,-0.030621323529412034,-0.10722794117647409
961,261.937,0.6,10.341661,9.345826,7.899992,9.774994000000001,10.449997999999999,5.8249949999999995,10.629161,8.65833,8.887498,5.99583,7.83333,8.245825,8.874997,-0.033339,9.158325,8.708326,0.0,0.030509157509154065,0.061047619047613,-0.07633333333332178,-0.04579120879121234,0.09158241758240517,-0.015252747252750155,0.0,0.04579120879120584,0.0,-0.03050915750915081,-0.015285714285712033,0.030538461538462187,0.06104395604395055,0.04576190476189771,0.09155311355310354
962,262.209,0.6,10.345832,9.345826,7.879162,9.783332,10.458326000000001,5.7958289999999995,10.58333,8.637492,8.891662,6.0041590000000005,7.891662999999999,8.199993000000001,8.820828,-0.06667000000000001,9.174999,8.716662999999999,0.01533455882352799,0.0,-0.07658088235294408,0.030654411764700983,0.030617647058833082,-0.10722794117647409,-0.16849632352941613,-0.07661029411764754,0.01530882352941001,0.0306213235294153,0.21445955882353365,-0.16850000000000162,-0.19915073529412364,-0.1225404411764745,0.061301470588237525,0.030650735294115498
963,262.482,0.6,10.341661,9.316659,7.879162,9.766665999999999,10.466663,5.84166,10.608332,8.620827,8.879161,6.008331,7.8749970000000005,8.258326,8.86666,-0.04584,9.137495,8.691661,-0.015278388278385001,-0.10683882783882209,0.0,-0.06104761904761625,0.03053846153845568,0.16787912087910806,0.09158241758241167,-0.06104395604394948,-0.04579120879120584,0.015282051282048518,-0.06104761904760975,0.2136739926739709,0.16788278388276506,0.07630036630035947,-0.13737728937727778,-0.09158241758240517
964,262.754,0.6,10.362498,9.358327000000001,7.891662999999999,9.774994000000001,10.441661,5.8249949999999995,10.604159000000001,8.65833,8.874997,6.020832,7.879162,8.249998,8.84583,-0.050004,9.149996,8.716662999999999,0.07660661764706206,0.15319117647059813,0.04595955882352877,0.030617647058833082,-0.09191911764706408,-0.061268382352945315,-0.015341911764705488,0.13787867647058957,-0.01530882352941001,0.04595955882353204,0.01531249999999876,-0.03061764705882655,-0.07658088235294408,-0.015308823529412255,0.04595955882353204,0.09191911764705754
965,263.027,0.6,10.337496,9.32916,7.849995000000001,9.774994000000001,10.462499000000001,5.808330000000001,10.612495000000001,8.645829,8.862496,5.99583,7.870824999999999,8.249998,8.854158,-0.070834,9.183327,8.737493,-0.09158241758243074,-0.10683882783884434,-0.15263003663004995,0.0,0.07632967032968392,-0.06104395604395894,0.030534798534801778,-0.04579120879120886,-0.04579120879121537,-0.09158241758243074,-0.030538461538468547,0.0,0.030505494505500153,-0.0763003663003753,0.12209157509159116,0.0763003663003823
966,263.3,0.6,10.383327999999999,9.324996,7.866661000000001,9.758329999999999,10.462499000000001,5.837496000000001,10.624996999999999,8.641664,8.879161,5.983329,7.870824999999999,8.254163,8.883325000000001,-0.054169,9.12083,8.716662999999999,0.16788278388276506,-0.015252747252743648,0.061047619047613,-0.06104029304029573,0.0,0.10683516483515532,0.04579487179485959,-0.015256410256410417,0.06104395604394948,-0.04579120879120258,0.0,0.015256410256410417,0.10683882783882209,0.06104395604395053,-0.22892673992672105,-0.0763003663003664
967,263.572,0.6,10.362498,9.341661,7.891662999999999,9.766665999999999,10.441661,5.7958289999999995,10.61666,8.65833,8.912491000000001,5.979165,7.824992999999999,8.245825,8.86666,-0.041668,9.154161,8.712498,-0.07658088235293754,0.06126838235294205,0.09191911764705754,0.030647058823530013,-0.07661029411765406,-0.15318750000000939,-0.030650735294115498,0.061272058823527535,0.12253676470589063,-0.015308823529413275,-0.1685000000000049,-0.030654411764707512,-0.061268382352948576,0.045959558823530894,0.12254044117647611,-0.015312499999995495
968,263.845,0.6,10.316666,9.354162,7.870824999999999,9.795833,10.458326000000001,5.8249949999999995,10.612495000000001,8.616662,8.883325000000001,5.999994,7.841658999999999,8.212494999999999,8.870832,-0.054169,9.174999,8.691661,-0.16788278388277156,0.04579120879120584,-0.07632967032966477,0.10683882783882209,0.06104395604395599,0.10683516483515532,-0.01525641025640391,-0.15263003663002142,-0.10683516483515532,0.07629670329669638,0.061047619047613,-0.12208791208790547,0.01528205128205177,-0.04579120879120469,0.07632967032966151,-0.07632600732600126
969,264.117,0.6,10.358325,9.349998,7.887498,9.774994000000001,10.433332,5.8333319999999995,10.624996999999999,8.65833,8.899999,5.987493,7.849995000000001,8.237497000000001,8.849995,-0.033339,9.174999,8.691661,0.15315808823530266,-0.015308823529416541,0.061297794117652044,-0.07661397058823302,-0.09188970588236062,0.030650735294118762,0.04596323529411099,0.1531911764705916,0.061301470588230995,-0.04595955882353204,0.030647058823536546,0.09191911764707061,-0.07660661764706206,0.07658088235294361,0.0,0.0
970,264.39,0.6,10.354161999999999,9.320831,7.895827000000001,9.762493,10.449997999999999,5.799993000000001,10.595830999999999,8.645829,8.916664,6.0041590000000005,7.854160000000001,8.237497000000001,8.833328999999999,-0.04584,9.166661999999999,8.729163999999999,-0.015249084249093069,-0.10683882783883783,0.03050915750916367,-0.04579120879122188,0.06104761904762246,-0.12212087912088952,-0.10683516483517756,-0.04579120879120886,0.0610439560439687,0.06104761904762896,0.015256410256413593,0.0,-0.06104761904762896,-0.0457912087912142,-0.030538461538468547,0.1373736263736396
971,264.662,0.6,10.358325,9.299994,7.870824999999999,9.783332,10.458326000000001,5.8249949999999995,10.599994,8.624998000000001,8.887498,6.0041590000000005,7.895827000000001,8.254163,8.841664999999999,-0.070834,9.170826,8.724998999999999,0.015305147058831056,-0.07660661764706206,-0.09191911764706734,0.07661397058823956,0.030617647058833082,0.09191911764705754,0.015305147058831056,-0.07658455882352956,-0.10722794117647409,0.0,0.15318750000000286,0.061272058823527535,0.030647058823530013,-0.09188970588235584,0.015308823529416541,-0.015312500000002024
972,264.935,0.6,10.366663,9.312495,7.841658999999999,9.774994000000001,10.445825,5.816657999999999,10.645826,8.637492,8.883325000000001,6.008331,7.870824999999999,8.199993000000001,8.84583,-0.050004,9.154161,8.708326,0.030542124542122448,0.04579120879120584,-0.10683516483515532,-0.030542124542115943,-0.04579120879121234,-0.030538461538458933,0.16788278388276506,0.04576556776555797,-0.015285714285712033,0.015282051282048518,-0.09158241758241492,-0.19842490842488753,0.015256410256410417,0.07630036630035941,-0.06104395604394948,-0.0610732600732511
973,265.208,0.6,10.337496,9.345826,7.891662999999999,9.758329999999999,10.449997999999999,5.812494,10.595830999999999,8.662494,8.870832,6.01666,7.841658999999999,8.212494999999999,8.858331,-0.054169,9.133331,8.716662999999999,-0.10683882783882209,0.12209157509156573,0.1831648351648201,-0.06104029304029573,0.015285714285712033,-0.015252747252743648,-0.18313186813185495,0.09158241758241167,-0.04576190476190422,0.030509157509154065,-0.10683516483515532,0.04579487179485959,0.04579120879120584,-0.015256410256408892,-0.0763003663003599,0.03053846153845568
974,265.48,0.6,10.341661,9.32916,7.866661000000001,9.754165,10.470828,5.799993000000001,10.624996999999999,8.616662,8.874997,6.024996,7.845831,8.254163,8.858331,-0.04584,9.129159,8.708326,0.015312500000002024,-0.061272058823534065,-0.09191911764705754,-0.015312499999995495,0.07658088235294408,-0.04595955882352877,0.10722794117647409,-0.16850000000000814,0.015312500000002024,0.030647058823530013,0.01533823529412327,0.15319117647059813,0.0,0.03062132352941275,-0.015338235294120005,-0.030650735294115498
975,265.753,0.6,10.333331,9.349998,7.8749970000000005,9.774994000000001,10.412495,5.829159000000001,10.624996999999999,8.654165,8.899999,5.970827999999999,7.8374939999999995,8.241662,8.874997,-0.033339,9.162498000000001,8.683332,-0.030512820512827186,0.07632967032967741,0.030534798534801778,0.07629670329671552,-0.21367399267401538,0.10683516483517756,0.0,0.1373736263736461,0.09158241758242423,-0.1984175824176083,-0.030538461538468547,-0.04579120879121537,0.06104761904762896,0.0457912087912142,0.12212087912089928,-0.09155311355312261
976,266.025,0.6,10.324995,9.312495,7.908328,9.79166,10.412495,5.808330000000001,10.620833000000001,8.633328,8.904163,6.020832,7.829165000000001,8.233333,8.824993000000001,-0.050004,9.162498000000001,8.729163999999999,-0.030647058823530013,-0.13787867647058957,0.12254044117647285,0.061272058823527535,0.0,-0.07657720588235532,-0.015308823529403479,-0.07660661764706206,0.015308823529416541,0.18383823529412816,-0.03062132352940877,-0.030621323529412034,-0.18383823529412163,-0.06126838235294312,0.0,0.16850000000000162
977,266.298,0.6,10.320829999999999,9.320831,7.891662999999999,9.795833,10.458326000000001,5.816657999999999,10.595830999999999,8.637492,8.874997,5.99583,7.887498,8.208331000000001,8.86666,-0.079171,9.14166,8.691661,-0.015256410256410417,0.030534798534795418,-0.061043956043952734,0.015285714285712033,0.1678791208791113,0.030505494505487295,-0.09158241758241818,0.015252747252743648,-0.10683516483515532,-0.09158241758241167,0.2136739926739709,-0.09158241758240517,0.15262637362635464,-0.10683882783881825,-0.07632967032966802,-0.137373626373611
978,266.57,0.6,10.370827,9.333332,7.8749970000000005,9.779159,10.441661,5.812494,10.624996999999999,8.645829,8.891662,6.008331,7.862496,8.212494999999999,8.862496,-0.070834,9.154161,8.699997,0.18381250000001018,0.04595955882353204,-0.061272058823527535,-0.061301470588237525,-0.061268382352948576,-0.01530882352941001,0.10722794117647409,0.030650735294122027,0.06126838235294205,0.04595955882353204,-0.09191911764706082,0.015308823529403479,-0.01530882352941001,0.030650735294118662,0.04595955882353204,0.030647058823530013
979,266.843,0.6,10.341661,9.320831,7.887498,9.787495999999999,10.454162,5.812494,10.608332,8.649992999999998,8.862496,6.0041590000000005,7.8749970000000005,8.22916,8.833328999999999,-0.06667000000000001,9.133331,8.733328,-0.10683516483515532,-0.04579120879120584,0.04579120879120258,0.03053846153845568,0.04579120879120584,0.0,-0.06104395604394298,0.01525274725273714,-0.10683516483515532,-0.015282051282048518,0.04579120879120584,0.06104395604395599,-0.10683882783882209,0.015252747252745833,-0.0763003663003599,0.12209157509156573
