Repeat,Point,D2__CH1__DRAIN Voltage,D2__CH1__DRAIN Current,D2__CH1__DRAIN Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,4074,100.00000E-003,346.13200E-006,407.32000E+000,300.00000E-003,355.50000E-009,407.32000E+000
1,4075,100.00000E-003,346.14200E-006,407.42000E+000,300.00000E-003,355.50000E-009,407.42000E+000
1,4076,100.00000E-003,346.15300E-006,407.52000E+000,300.00000E-003,355.70000E-009,407.52000E+000
1,4077,100.00000E-003,346.15600E-006,407.62000E+000,300.00000E-003,355.70000E-009,407.62000E+000
1,4078,100.00000E-003,346.13900E-006,407.72000E+000,300.00000E-003,355.70000E-009,407.72000E+000
1,4079,100.00000E-003,346.12600E-006,407.82000E+000,300.00000E-003,355.50000E-009,407.82000E+000
1,4080,100.00000E-003,346.09300E-006,407.92000E+000,300.00000E-003,355.60000E-009,407.92000E+000
1,4081,100.00000E-003,346.12600E-006,408.02000E+000,300.00000E-003,355.50000E-009,408.02000E+000
1,4082,100.00000E-003,346.16500E-006,408.12000E+000,300.00000E-003,355.60000E-009,408.12000E+000
1,4083,100.00000E-003,346.17100E-006,408.22000E+000,300.00000E-003,355.60000E-009,408.22000E+000
1,4084,100.00000E-003,346.14600E-006,408.32000E+000,300.00000E-003,355.50000E-009,408.32000E+000
1,4085,100.00000E-003,346.15300E-006,408.42000E+000,300.00000E-003,355.60000E-009,408.42000E+000
1,4086,100.00000E-003,346.14600E-006,408.52000E+000,300.00000E-003,355.90000E-009,408.52000E+000
1,4087,100.00000E-003,346.17000E-006,408.62000E+000,300.00000E-003,355.90000E-009,408.62000E+000
1,4088,100.00000E-003,346.20500E-006,408.72000E+000,300.00000E-003,355.60000E-009,408.72000E+000
1,4089,100.00000E-003,346.17400E-006,408.82000E+000,300.00000E-003,355.60000E-009,408.82000E+000
1,4090,100.00000E-003,346.16900E-006,408.92000E+000,300.00000E-003,355.60000E-009,408.92000E+000
1,4091,100.00000E-003,346.16200E-006,409.02000E+000,300.00000E-003,355.50000E-009,409.02000E+000
1,4092,100.00000E-003,346.15100E-006,409.12000E+000,300.00000E-003,355.50000E-009,409.12000E+000
1,4093,100.00000E-003,346.16200E-006,409.22000E+000,300.00000E-003,355.80000E-009,409.22000E+000
1,4094,100.00000E-003,346.16000E-006,409.32000E+000,300.00000E-003,355.70000E-009,409.32000E+000
1,4095,100.00000E-003,346.18100E-006,409.42000E+000,300.00000E-003,355.60000E-009,409.42000E+000
1,4096,100.00000E-003,346.19100E-006,409.52000E+000,300.00000E-003,355.50000E-009,409.52000E+000
1,4097,100.00000E-003,346.18300E-006,409.62000E+000,300.00000E-003,355.40000E-009,409.62000E+000
1,4098,100.00000E-003,346.16700E-006,409.72000E+000,300.00000E-003,355.50000E-009,409.72000E+000
1,4099,100.00000E-003,346.17700E-006,409.82000E+000,300.00000E-003,355.50000E-009,409.82000E+000
1,4100,100.00000E-003,346.18000E-006,409.92000E+000,300.00000E-003,355.60000E-009,409.92000E+000
1,4101,100.00000E-003,346.20700E-006,410.02000E+000,300.00000E-003,355.60000E-009,410.02000E+000
1,4102,100.00000E-003,346.21700E-006,410.12000E+000,300.00000E-003,355.60000E-009,410.12000E+000
1,4103,100.00000E-003,346.19800E-006,410.22000E+000,300.00000E-003,355.80000E-009,410.22000E+000
1,4104,100.00000E-003,346.21100E-006,410.32000E+000,300.00000E-003,355.70000E-009,410.32000E+000
1,4105,100.00000E-003,346.23700E-006,410.42000E+000,300.00000E-003,355.60000E-009,410.42000E+000
1,4106,100.00000E-003,346.21100E-006,410.52000E+000,300.00000E-003,355.50000E-009,410.52000E+000
1,4107,100.00000E-003,346.18600E-006,410.62000E+000,300.00000E-003,355.60000E-009,410.62000E+000
1,4108,100.00000E-003,346.19100E-006,410.72000E+000,300.00000E-003,355.40000E-009,410.72000E+000
1,4109,100.00000E-003,346.21200E-006,410.82000E+000,300.00000E-003,355.60000E-009,410.82000E+000
1,4110,100.00000E-003,346.20600E-006,410.92000E+000,300.00000E-003,355.70000E-009,410.92000E+000
1,4111,100.00000E-003,346.20500E-006,411.02000E+000,300.00000E-003,355.50000E-009,411.02000E+000
1,4112,100.00000E-003,346.19800E-006,411.12000E+000,300.00000E-003,355.40000E-009,411.12000E+000
1,4113,100.00000E-003,346.20200E-006,411.22000E+000,300.00000E-003,355.80000E-009,411.22000E+000
1,4114,100.00000E-003,346.18800E-006,411.32000E+000,300.00000E-003,355.60000E-009,411.32000E+000
1,4115,100.00000E-003,346.20800E-006,411.42000E+000,300.00000E-003,355.50000E-009,411.42000E+000
1,4116,100.00000E-003,346.20200E-006,411.52000E+000,300.00000E-003,355.40000E-009,411.52000E+000
1,4117,100.00000E-003,346.20700E-006,411.62000E+000,300.00000E-003,355.40000E-009,411.62000E+000
1,4118,100.00000E-003,346.23700E-006,411.72000E+000,300.00000E-003,355.50000E-009,411.72000E+000
1,4119,100.00000E-003,346.24400E-006,411.82000E+000,300.00000E-003,355.40000E-009,411.82000E+000
1,4120,100.00000E-003,346.22600E-006,411.92000E+000,300.00000E-003,355.30000E-009,411.92000E+000
1,4121,100.00000E-003,346.20100E-006,412.02000E+000,300.00000E-003,355.30000E-009,412.02000E+000
1,4122,100.00000E-003,346.21700E-006,412.12000E+000,300.00000E-003,355.20000E-009,412.12000E+000
1,4123,100.00000E-003,346.21500E-006,412.22000E+000,300.00000E-003,355.40000E-009,412.22000E+000
1,4124,100.00000E-003,346.22700E-006,412.32000E+000,300.00000E-003,355.30000E-009,412.32000E+000
1,4125,100.00000E-003,346.23000E-006,412.42000E+000,300.00000E-003,355.40000E-009,412.42000E+000
1,4126,100.00000E-003,346.21600E-006,412.52000E+000,300.00000E-003,355.30000E-009,412.52000E+000
1,4127,100.00000E-003,346.21700E-006,412.62000E+000,300.00000E-003,355.40000E-009,412.62000E+000
1,4128,100.00000E-003,346.24500E-006,412.72000E+000,300.00000E-003,355.20000E-009,412.72000E+000
1,4129,100.00000E-003,346.24800E-006,412.82000E+000,300.00000E-003,355.20000E-009,412.82000E+000
1,4130,100.00000E-003,346.25400E-006,412.92000E+000,300.00000E-003,355.40000E-009,412.92000E+000
1,4131,100.00000E-003,346.24600E-006,413.02000E+000,300.00000E-003,355.30000E-009,413.02000E+000
1,4132,100.00000E-003,346.24100E-006,413.12000E+000,300.00000E-003,355.30000E-009,413.12000E+000
1,4133,100.00000E-003,346.23200E-006,413.22000E+000,300.00000E-003,355.50000E-009,413.22000E+000
1,4134,100.00000E-003,346.21800E-006,413.32000E+000,300.00000E-003,355.20000E-009,413.32000E+000
1,4135,100.00000E-003,346.21100E-006,413.42000E+000,300.00000E-003,355.10000E-009,413.42000E+000
1,4136,100.00000E-003,346.22900E-006,413.52000E+000,300.00000E-003,355.20000E-009,413.52000E+000
1,4137,100.00000E-003,346.21700E-006,413.62000E+000,300.00000E-003,355.40000E-009,413.62000E+000
1,4138,100.00000E-003,346.21400E-006,413.72000E+000,300.00000E-003,355.60000E-009,413.72000E+000
1,4139,100.00000E-003,346.18500E-006,413.82000E+000,300.00000E-003,355.40000E-009,413.82000E+000
1,4140,100.00000E-003,346.21400E-006,413.92000E+000,300.00000E-003,355.30000E-009,413.92000E+000
1,4141,100.00000E-003,346.20700E-006,414.02000E+000,300.00000E-003,355.40000E-009,414.02000E+000
1,4142,100.00000E-003,346.23200E-006,414.12000E+000,300.00000E-003,355.40000E-009,414.12000E+000
1,4143,100.00000E-003,346.21600E-006,414.22000E+000,300.00000E-003,355.30000E-009,414.22000E+000
1,4144,100.00000E-003,346.22200E-006,414.32000E+000,300.00000E-003,355.20000E-009,414.32000E+000
1,4145,100.00000E-003,346.21500E-006,414.42000E+000,300.00000E-003,356.30000E-009,414.42000E+000
1,4146,100.00000E-003,346.22900E-006,414.52000E+000,300.00000E-003,355.30000E-009,414.52000E+000
1,4147,100.00000E-003,346.23000E-006,414.62000E+000,300.00000E-003,355.10000E-009,414.62000E+000
1,4148,100.00000E-003,346.23800E-006,414.72000E+000,300.00000E-003,355.70000E-009,414.72000E+000
1,4149,100.00000E-003,346.24200E-006,414.82000E+000,300.00000E-003,355.80000E-009,414.82000E+000
1,4150,100.00000E-003,346.25100E-006,414.92000E+000,300.00000E-003,355.20000E-009,414.92000E+000
1,4151,100.00000E-003,346.26200E-006,415.02000E+000,300.00000E-003,355.30000E-009,415.02000E+000
1,4152,100.00000E-003,346.25900E-006,415.12000E+000,300.00000E-003,355.20000E-009,415.12000E+000
1,4153,100.00000E-003,346.21300E-006,415.22000E+000,300.00000E-003,355.10000E-009,415.22000E+000
1,4154,100.00000E-003,346.20000E-006,415.32000E+000,300.00000E-003,355.20000E-009,415.32000E+000
1,4155,100.00000E-003,346.23100E-006,415.42000E+000,300.00000E-003,355.40000E-009,415.42000E+000
1,4156,100.00000E-003,346.22700E-006,415.52000E+000,300.00000E-003,355.30000E-009,415.52000E+000
1,4157,100.00000E-003,346.23300E-006,415.62000E+000,300.00000E-003,355.20000E-009,415.62000E+000
1,4158,100.00000E-003,346.24300E-006,415.72000E+000,300.00000E-003,355.30000E-009,415.72000E+000
1,4159,100.00000E-003,346.22900E-006,415.82000E+000,300.00000E-003,355.20000E-009,415.82000E+000
1,4160,100.00000E-003,346.23500E-006,415.92000E+000,300.00000E-003,355.10000E-009,415.92000E+000
1,4161,100.00000E-003,346.24200E-006,416.02000E+000,300.00000E-003,355.00000E-009,416.02000E+000
1,4162,100.00000E-003,346.24000E-006,416.12000E+000,300.00000E-003,355.20000E-009,416.12000E+000
1,4163,100.00000E-003,346.22100E-006,416.22000E+000,300.00000E-003,355.10000E-009,416.22000E+000
1,4164,100.00000E-003,346.22100E-006,416.32000E+000,300.00000E-003,355.20000E-009,416.32000E+000
1,4165,100.00000E-003,346.23400E-006,416.42000E+000,300.00000E-003,355.10000E-009,416.42000E+000
1,4166,100.00000E-003,346.22100E-006,416.52000E+000,300.00000E-003,355.30000E-009,416.52000E+000
1,4167,100.00000E-003,346.22900E-006,416.62000E+000,300.00000E-003,355.20000E-009,416.62000E+000
1,4168,100.00000E-003,346.24600E-006,416.72000E+000,300.00000E-003,355.20000E-009,416.72000E+000
1,4169,100.00000E-003,346.26600E-006,416.82000E+000,300.00000E-003,355.10000E-009,416.82000E+000
1,4170,100.00000E-003,346.25100E-006,416.92000E+000,300.00000E-003,355.10000E-009,416.92000E+000
1,4171,100.00000E-003,346.23500E-006,417.02000E+000,300.00000E-003,355.20000E-009,417.02000E+000
1,4172,100.00000E-003,346.21500E-006,417.12000E+000,300.00000E-003,355.30000E-009,417.12000E+000
1,4173,100.00000E-003,346.21000E-006,417.22000E+000,300.00000E-003,355.20000E-009,417.22000E+000
1,4174,100.00000E-003,346.22800E-006,417.32000E+000,300.00000E-003,355.10000E-009,417.32000E+000
1,4175,100.00000E-003,346.21700E-006,417.42000E+000,300.00000E-003,355.20000E-009,417.42000E+000
1,4176,100.00000E-003,346.25000E-006,417.52000E+000,300.00000E-003,355.20000E-009,417.52000E+000
1,4177,100.00000E-003,346.27300E-006,417.62000E+000,300.00000E-003,355.20000E-009,417.62000E+000
1,4178,100.00000E-003,346.25800E-006,417.72000E+000,300.00000E-003,355.30000E-009,417.72000E+000
1,4179,100.00000E-003,346.26300E-006,417.82000E+000,300.00000E-003,355.20000E-009,417.82000E+000
1,4180,100.00000E-003,346.27300E-006,417.92000E+000,300.00000E-003,355.10000E-009,417.92000E+000
1,4181,100.00000E-003,346.27000E-006,418.02000E+000,300.00000E-003,355.10000E-009,418.02000E+000
1,4182,100.00000E-003,346.27700E-006,418.12000E+000,300.00000E-003,355.10000E-009,418.12000E+000
1,4183,100.00000E-003,346.26300E-006,418.22000E+000,300.00000E-003,355.10000E-009,418.22000E+000
1,4184,100.00000E-003,346.25700E-006,418.32000E+000,300.00000E-003,355.10000E-009,418.32000E+000
1,4185,100.00000E-003,346.26600E-006,418.42000E+000,300.00000E-003,355.00000E-009,418.42000E+000
1,4186,100.00000E-003,346.25700E-006,418.52000E+000,300.00000E-003,355.00000E-009,418.52000E+000
1,4187,100.00000E-003,346.26500E-006,418.62000E+000,300.00000E-003,354.90000E-009,418.62000E+000
1,4188,100.00000E-003,346.23100E-006,418.72000E+000,300.00000E-003,355.00000E-009,418.72000E+000
1,4189,100.00000E-003,346.24200E-006,418.82000E+000,300.00000E-003,355.00000E-009,418.82000E+000
1,4190,100.00000E-003,346.26600E-006,418.92000E+000,300.00000E-003,355.00000E-009,418.92000E+000
1,4191,100.00000E-003,346.28400E-006,419.02000E+000,300.00000E-003,354.80000E-009,419.02000E+000
1,4192,100.00000E-003,346.29600E-006,419.12000E+000,300.00000E-003,354.90000E-009,419.12000E+000
1,4193,100.00000E-003,346.26900E-006,419.22000E+000,300.00000E-003,355.00000E-009,419.22000E+000
1,4194,100.00000E-003,346.24400E-006,419.32000E+000,300.00000E-003,354.90000E-009,419.32000E+000
1,4195,100.00000E-003,346.25300E-006,419.42000E+000,300.00000E-003,355.00000E-009,419.42000E+000
1,4196,100.00000E-003,346.25100E-006,419.52000E+000,300.00000E-003,355.10000E-009,419.52000E+000
1,4197,100.00000E-003,346.29600E-006,419.62000E+000,300.00000E-003,354.80000E-009,419.62000E+000
1,4198,100.00000E-003,346.27900E-006,419.72000E+000,300.00000E-003,355.00000E-009,419.72000E+000
1,4199,100.00000E-003,346.28900E-006,419.82000E+000,300.00000E-003,355.00000E-009,419.82000E+000
1,4200,100.00000E-003,346.27500E-006,419.92000E+000,300.00000E-003,354.90000E-009,419.92000E+000
1,4201,100.00000E-003,346.27500E-006,420.02000E+000,300.00000E-003,354.80000E-009,420.02000E+000
1,4202,100.00000E-003,346.29000E-006,420.12000E+000,300.00000E-003,354.80000E-009,420.12000E+000
1,4203,100.00000E-003,346.29000E-006,420.22000E+000,300.00000E-003,355.00000E-009,420.22000E+000
1,4204,100.00000E-003,346.28300E-006,420.32000E+000,300.00000E-003,354.90000E-009,420.32000E+000
1,4205,100.00000E-003,346.26900E-006,420.42000E+000,300.00000E-003,354.70000E-009,420.42000E+000
1,4206,100.00000E-003,346.26500E-006,420.52000E+000,300.00000E-003,354.80000E-009,420.52000E+000
1,4207,100.00000E-003,346.26700E-006,420.62000E+000,300.00000E-003,354.70000E-009,420.62000E+000
1,4208,100.00000E-003,346.26200E-006,420.72000E+000,300.00000E-003,355.10000E-009,420.72000E+000
1,4209,100.00000E-003,346.27500E-006,420.82000E+000,300.00000E-003,354.80000E-009,420.82000E+000
1,4210,100.00000E-003,346.26400E-006,420.92000E+000,300.00000E-003,354.80000E-009,420.92000E+000
1,4211,100.00000E-003,346.26400E-006,421.02000E+000,300.00000E-003,354.70000E-009,421.02000E+000
1,4212,100.00000E-003,346.26500E-006,421.12000E+000,300.00000E-003,354.80000E-009,421.12000E+000
1,4213,100.00000E-003,346.23700E-006,421.22000E+000,300.00000E-003,354.70000E-009,421.22000E+000
1,4214,100.00000E-003,346.23000E-006,421.32000E+000,300.00000E-003,354.90000E-009,421.32000E+000
1,4215,100.00000E-003,346.24600E-006,421.42000E+000,300.00000E-003,354.80000E-009,421.42000E+000
1,4216,100.00000E-003,346.23500E-006,421.52000E+000,300.00000E-003,354.80000E-009,421.52000E+000
1,4217,100.00000E-003,346.23100E-006,421.62000E+000,300.00000E-003,354.90000E-009,421.62000E+000
1,4218,100.00000E-003,346.26700E-006,421.72000E+000,300.00000E-003,354.80000E-009,421.72000E+000
1,4219,100.00000E-003,346.24500E-006,421.82000E+000,300.00000E-003,354.80000E-009,421.82000E+000
1,4220,100.00000E-003,346.28100E-006,421.92000E+000,300.00000E-003,354.90000E-009,421.92000E+000
1,4221,100.00000E-003,346.28900E-006,422.02000E+000,300.00000E-003,354.80000E-009,422.02000E+000
1,4222,100.00000E-003,346.31200E-006,422.12000E+000,300.00000E-003,354.80000E-009,422.12000E+000
1,4223,100.00000E-003,346.29700E-006,422.22000E+000,300.00000E-003,354.70000E-009,422.22000E+000
1,4224,100.00000E-003,346.30900E-006,422.32000E+000,300.00000E-003,354.70000E-009,422.32000E+000
1,4225,100.00000E-003,346.31600E-006,422.42000E+000,300.00000E-003,354.80000E-009,422.42000E+000
1,4226,100.00000E-003,346.27600E-006,422.52000E+000,300.00000E-003,354.90000E-009,422.52000E+000
1,4227,100.00000E-003,346.27300E-006,422.62000E+000,300.00000E-003,354.90000E-009,422.62000E+000
1,4228,100.00000E-003,346.30300E-006,422.72000E+000,300.00000E-003,354.70000E-009,422.72000E+000
1,4229,100.00000E-003,346.28600E-006,422.82000E+000,300.00000E-003,354.80000E-009,422.82000E+000
1,4230,99.99990E-003,346.23100E-006,422.92000E+000,300.00000E-003,355.00000E-009,422.92000E+000
1,4231,100.00000E-003,346.23300E-006,423.02000E+000,300.00000E-003,354.90000E-009,423.02000E+000
1,4232,100.00000E-003,346.25700E-006,423.12000E+000,300.00000E-003,354.90000E-009,423.12000E+000
1,4233,100.00000E-003,346.28200E-006,423.22000E+000,300.00000E-003,355.00000E-009,423.22000E+000
1,4234,100.00000E-003,346.27600E-006,423.32000E+000,300.00000E-003,355.10000E-009,423.32000E+000
1,4235,100.00000E-003,346.28000E-006,423.42000E+000,300.00000E-003,354.90000E-009,423.42000E+000
1,4236,100.00000E-003,346.27300E-006,423.52000E+000,300.00000E-003,354.80000E-009,423.52000E+000
1,4237,100.00000E-003,346.26100E-006,423.62000E+000,300.00000E-003,354.90000E-009,423.62000E+000
1,4238,100.00000E-003,346.23700E-006,423.72000E+000,300.00000E-003,354.90000E-009,423.72000E+000
1,4239,100.00000E-003,346.24300E-006,423.82000E+000,300.00000E-003,354.70000E-009,423.82000E+000
1,4240,100.00000E-003,346.26400E-006,423.92000E+000,300.00000E-003,354.80000E-009,423.92000E+000
1,4241,100.00000E-003,346.28000E-006,424.02000E+000,300.00000E-003,354.80000E-009,424.02000E+000
1,4242,100.00000E-003,346.28800E-006,424.12000E+000,300.00000E-003,355.00000E-009,424.12000E+000
1,4243,100.00000E-003,346.28000E-006,424.22000E+000,300.00000E-003,354.80000E-009,424.22000E+000
1,4244,100.00000E-003,346.29700E-006,424.32000E+000,300.00000E-003,354.80000E-009,424.32000E+000
1,4245,100.00000E-003,346.28400E-006,424.42000E+000,300.00000E-003,354.70000E-009,424.42000E+000
1,4246,100.00000E-003,346.28300E-006,424.52000E+000,300.00000E-003,354.70000E-009,424.52000E+000
1,4247,100.00000E-003,346.26800E-006,424.62000E+000,300.00000E-003,354.70000E-009,424.62000E+000
1,4248,100.00000E-003,346.27400E-006,424.72000E+000,300.00000E-003,354.80000E-009,424.72000E+000
1,4249,100.00000E-003,346.27500E-006,424.82000E+000,300.00000E-003,354.80000E-009,424.82000E+000
1,4250,100.00000E-003,346.27200E-006,424.92000E+000,300.00000E-003,354.80000E-009,424.92000E+000
1,4251,100.00000E-003,346.26100E-006,425.02000E+000,300.00000E-003,354.80000E-009,425.02000E+000
1,4252,100.00000E-003,346.27900E-006,425.12000E+000,300.00000E-003,354.90000E-009,425.12000E+000
1,4253,100.00000E-003,346.29400E-006,425.22000E+000,300.00000E-003,354.90000E-009,425.22000E+000
1,4254,100.00000E-003,346.29500E-006,425.32000E+000,300.00000E-003,355.90000E-009,425.32000E+000
1,4255,100.00000E-003,346.28900E-006,425.42000E+000,300.00000E-003,356.60000E-009,425.42000E+000
1,4256,100.00000E-003,346.30600E-006,425.52000E+000,300.00000E-003,355.00000E-009,425.52000E+000
1,4257,100.00000E-003,346.30800E-006,425.62000E+000,300.00000E-003,354.70000E-009,425.62000E+000
1,4258,100.00000E-003,346.29000E-006,425.72000E+000,300.00000E-003,354.80000E-009,425.72000E+000
1,4259,100.00000E-003,346.26000E-006,425.82000E+000,300.00000E-003,354.70000E-009,425.82000E+000
1,4260,100.00000E-003,346.30100E-006,425.92000E+000,300.00000E-003,354.70000E-009,425.92000E+000
1,4261,100.00000E-003,346.30700E-006,426.02000E+000,300.00000E-003,354.60000E-009,426.02000E+000
1,4262,100.00000E-003,346.33800E-006,426.12000E+000,300.00000E-003,354.70000E-009,426.12000E+000
1,4263,100.00000E-003,346.33700E-006,426.22000E+000,300.00000E-003,354.60000E-009,426.22000E+000
1,4264,100.00000E-003,346.34000E-006,426.32000E+000,300.00000E-003,354.70000E-009,426.32000E+000
1,4265,100.00000E-003,346.34900E-006,426.42000E+000,300.00000E-003,354.70000E-009,426.42000E+000
1,4266,100.00000E-003,346.33800E-006,426.52000E+000,300.00000E-003,354.80000E-009,426.52000E+000
1,4267,100.00000E-003,346.33400E-006,426.62000E+000,300.00000E-003,354.70000E-009,426.62000E+000
1,4268,100.00000E-003,346.31300E-006,426.72000E+000,300.00000E-003,354.60000E-009,426.72000E+000
1,4269,100.00000E-003,346.31300E-006,426.82000E+000,300.00000E-003,354.80000E-009,426.82000E+000
1,4270,100.00000E-003,346.32300E-006,426.92000E+000,300.00000E-003,354.80000E-009,426.92000E+000
1,4271,100.00000E-003,346.32300E-006,427.02000E+000,300.00000E-003,354.70000E-009,427.02000E+000
1,4272,100.00000E-003,346.30600E-006,427.12000E+000,300.00000E-003,354.70000E-009,427.12000E+000
1,4273,100.00000E-003,346.31100E-006,427.22000E+000,300.00000E-003,354.60000E-009,427.22000E+000
1,4274,100.00000E-003,346.30600E-006,427.32000E+000,300.00000E-003,354.70000E-009,427.32000E+000
1,4275,100.00000E-003,346.28500E-006,427.42000E+000,300.00000E-003,354.50000E-009,427.42000E+000
1,4276,100.00000E-003,346.28600E-006,427.52000E+000,300.00000E-003,354.60000E-009,427.52000E+000
1,4277,100.00000E-003,346.29200E-006,427.62000E+000,300.00000E-003,354.70000E-009,427.62000E+000
1,4278,100.00000E-003,346.28100E-006,427.72000E+000,300.00000E-003,354.70000E-009,427.72000E+000
1,4279,100.00000E-003,346.28500E-006,427.82000E+000,300.00000E-003,354.80000E-009,427.82000E+000
1,4280,100.00000E-003,346.31500E-006,427.92000E+000,300.00000E-003,354.80000E-009,427.92000E+000
1,4281,100.00000E-003,346.30000E-006,428.02000E+000,300.00000E-003,354.70000E-009,428.02000E+000
1,4282,100.00000E-003,346.29700E-006,428.12000E+000,300.00000E-003,354.80000E-009,428.12000E+000
1,4283,100.00000E-003,346.30200E-006,428.22000E+000,300.00000E-003,354.70000E-009,428.22000E+000
1,4284,100.00000E-003,346.30100E-006,428.32000E+000,300.00000E-003,354.60000E-009,428.32000E+000
1,4285,100.00000E-003,346.32300E-006,428.42000E+000,300.00000E-003,354.70000E-009,428.42000E+000
1,4286,100.00000E-003,346.30400E-006,428.52000E+000,300.00000E-003,354.60000E-009,428.52000E+000
1,4287,100.00000E-003,346.29800E-006,428.62000E+000,300.00000E-003,354.70000E-009,428.62000E+000
1,4288,100.00000E-003,346.30100E-006,428.72000E+000,300.00000E-003,354.70000E-009,428.72000E+000
1,4289,100.00000E-003,346.30200E-006,428.82000E+000,300.00000E-003,354.70000E-009,428.82000E+000
1,4290,100.00000E-003,346.30100E-006,428.92000E+000,300.00000E-003,354.80000E-009,428.92000E+000
1,4291,100.00000E-003,346.28800E-006,429.02000E+000,300.00000E-003,354.80000E-009,429.02000E+000
1,4292,100.00000E-003,346.28600E-006,429.12000E+000,300.00000E-003,354.60000E-009,429.12000E+000
1,4293,100.00000E-003,346.29300E-006,429.22000E+000,300.00000E-003,354.70000E-009,429.22000E+000
1,4294,100.00000E-003,346.30000E-006,429.32000E+000,300.00000E-003,354.70000E-009,429.32000E+000
1,4295,100.00000E-003,346.29400E-006,429.42000E+000,300.00000E-003,354.50000E-009,429.42000E+000
1,4296,100.00000E-003,346.29900E-006,429.52000E+000,300.00000E-003,354.60000E-009,429.52000E+000
1,4297,100.00000E-003,346.28000E-006,429.62000E+000,300.00000E-003,354.80000E-009,429.62000E+000
1,4298,100.00000E-003,346.27300E-006,429.72000E+000,300.00000E-003,354.90000E-009,429.72000E+000
1,4299,100.00000E-003,346.29300E-006,429.82000E+000,300.00000E-003,354.80000E-009,429.82000E+000
1,4300,100.00000E-003,346.28700E-006,429.92000E+000,300.00000E-003,354.90000E-009,429.92000E+000
1,4301,100.00000E-003,346.29400E-006,430.02000E+000,300.00000E-003,354.70000E-009,430.02000E+000
1,4302,100.00000E-003,346.27400E-006,430.12000E+000,300.00000E-003,354.80000E-009,430.12000E+000
1,4303,100.00000E-003,346.25100E-006,430.22000E+000,300.00000E-003,354.60000E-009,430.22000E+000
1,4304,100.00000E-003,346.25200E-006,430.32000E+000,300.00000E-003,354.60000E-009,430.32000E+000
1,4305,100.00000E-003,346.27200E-006,430.42000E+000,300.00000E-003,354.80000E-009,430.42000E+000
1,4306,100.00000E-003,346.29400E-006,430.52000E+000,300.00000E-003,354.90000E-009,430.52000E+000
1,4307,100.00000E-003,346.30400E-006,430.62000E+000,300.00000E-003,354.90000E-009,430.62000E+000
1,4308,100.00000E-003,346.29600E-006,430.72000E+000,300.00000E-003,354.90000E-009,430.72000E+000
1,4309,100.00000E-003,346.31600E-006,430.82000E+000,300.00000E-003,355.00000E-009,430.82000E+000
1,4310,100.00000E-003,346.29700E-006,430.92000E+000,300.00000E-003,354.80000E-009,430.92000E+000
1,4311,100.00000E-003,346.30500E-006,431.02000E+000,300.00000E-003,354.80000E-009,431.02000E+000
1,4312,100.00000E-003,346.29100E-006,431.12000E+000,300.00000E-003,354.80000E-009,431.12000E+000
1,4313,100.00000E-003,346.27900E-006,431.22000E+000,300.00000E-003,354.90000E-009,431.22000E+000
1,4314,100.00000E-003,346.28900E-006,431.32000E+000,300.00000E-003,354.80000E-009,431.32000E+000
1,4315,100.00000E-003,346.29000E-006,431.42000E+000,300.00000E-003,354.80000E-009,431.42000E+000
1,4316,100.00000E-003,346.28400E-006,431.52000E+000,300.00000E-003,354.80000E-009,431.52000E+000
1,4317,100.00000E-003,346.26200E-006,431.62000E+000,300.00000E-003,354.70000E-009,431.62000E+000
1,4318,100.00000E-003,346.26300E-006,431.72000E+000,300.00000E-003,354.70000E-009,431.72000E+000
1,4319,100.00000E-003,346.27700E-006,431.82000E+000,300.00000E-003,354.70000E-009,431.82000E+000
1,4320,100.00000E-003,346.30700E-006,431.92000E+000,300.00000E-003,354.90000E-009,431.92000E+000
1,4321,100.00000E-003,346.31800E-006,432.02000E+000,300.00000E-003,354.90000E-009,432.02000E+000
1,4322,100.00000E-003,346.32300E-006,432.12000E+000,300.00000E-003,354.90000E-009,432.12000E+000
1,4323,100.00000E-003,346.32800E-006,432.22000E+000,300.00000E-003,354.90000E-009,432.22000E+000
1,4324,100.00000E-003,346.30600E-006,432.32000E+000,300.00000E-003,354.90000E-009,432.32000E+000
1,4325,100.00000E-003,346.33300E-006,432.42000E+000,300.00000E-003,354.90000E-009,432.42000E+000
1,4326,100.00000E-003,346.33500E-006,432.52000E+000,300.00000E-003,354.80000E-009,432.52000E+000
1,4327,100.00000E-003,346.31200E-006,432.62000E+000,300.00000E-003,354.80000E-009,432.62000E+000
1,4328,100.00000E-003,346.32300E-006,432.72000E+000,300.00000E-003,354.80000E-009,432.72000E+000
1,4329,100.00000E-003,346.32900E-006,432.82000E+000,300.00000E-003,354.80000E-009,432.82000E+000
1,4330,100.00000E-003,346.34400E-006,432.92000E+000,300.00000E-003,354.80000E-009,432.92000E+000
1,4331,100.00000E-003,346.35700E-006,433.02000E+000,300.00000E-003,354.90000E-009,433.02000E+000
1,4332,100.00000E-003,346.35000E-006,433.12000E+000,300.00000E-003,354.80000E-009,433.12000E+000
1,4333,100.00000E-003,346.35200E-006,433.22000E+000,300.00000E-003,354.80000E-009,433.22000E+000
1,4334,100.00000E-003,346.38700E-006,433.32000E+000,300.00000E-003,354.90000E-009,433.32000E+000
1,4335,100.00000E-003,346.39300E-006,433.42000E+000,300.00000E-003,354.80000E-009,433.42000E+000
